,Athlete_Name,Opponent_Name,W/L
8152,Piter Frank ,Johnny Tama,1
8153,Piter Frank ,Lance Glynn ,1
8154,Piter Frank ,Lucas Santos ,1
8155,Piter Frank ,Michael Liera Jr. ,1
8156,Quentin Rosenzweig ,"Aaron ""Tex"" Johnson",1
8157,Quentin Rosenzweig ,Benjamin Silva ,1
8158,Quentin Rosenzweig ,Joshua Lee bowlin ,1
8159,Rafael Domingos ,Ashley Williams,1
8160,Rafael Domingos ,Geoff Real ,1
8161,Rafael Domingos ,Kim Terra ,1
8162,Rafael Domingos ,Sergio Perez ,1
8163,Rafael Formiga Barbosa ,Alexandre Pimentel ,1
8164,Rafael Formiga Barbosa ,Cassio Werneck ,1
8165,Rafael Formiga Barbosa ,Clark Gracie ,1
8166,Rafael Formiga Barbosa ,Jarod Ray Lawton ,1
8167,Rafael Formiga Barbosa ,Nick Greene ,1
8168,Rafael Formiga Barbosa ,Rodrigo Freitas ,1
8169,Rafael Formiga Barbosa ,Tanner Rice ,1
8170,Rafael Formiga Barbosa ,Yuri Simoes ,1
8171,Rafael Lovato Jr.,Adam Wardzinski,1
8172,Rafael Lovato Jr.,Alexandro Ceconi ,1
8173,Rafael Lovato Jr.,Andrew Kimler ,1
8174,Rafael Lovato Jr.,Antonio Braga Neto ,1
8175,Rafael Lovato Jr.,Antonio Carlos Jr. ,1
8176,Rafael Lovato Jr.,Arnaldo Maidana ,1
8177,Rafael Lovato Jr.,Austin Oranday ,1
8178,Rafael Lovato Jr.,Bruno Bastos ,2
8179,Rafael Lovato Jr.,Carlos Farias ,1
8180,Rafael Lovato Jr.,Charles McGuire ,1
8181,Rafael Lovato Jr.,Damion Oranday ,2
8182,Rafael Lovato Jr.,Diego Gamonal Nogueira ,1
8183,Rafael Lovato Jr.,Dimitrius Souza ,1
8184,Rafael Lovato Jr.,Eduardo Telles ,1
8185,Rafael Lovato Jr.,Elder Cruz,1
8186,Rafael Lovato Jr.,Eliot Kelly ,1
8187,Rafael Lovato Jr.,Emilio Hernandez ,1
8188,Rafael Lovato Jr.,Erberth Santos ,1
8189,Rafael Lovato Jr.,Fabiano Scherner ,1
8190,Rafael Lovato Jr.,Gabriel Almeida,1
8191,Rafael Lovato Jr.,Gabriel Arges ,1
8192,Rafael Lovato Jr.,Guilherme Bacha Guedes ,1
8193,Rafael Lovato Jr.,Helton Jose ,1
8194,Rafael Lovato Jr.,Hunter Colvin ,2
8195,Rafael Lovato Jr.,Igor Silva ,1
8196,Rafael Lovato Jr.,Jackson Sousa ,1
8197,Rafael Lovato Jr.,Jake Shields ,1
8198,Rafael Lovato Jr.,Joao Assis ,2
8199,Rafael Lovato Jr.,Josh Hinger ,1
8200,Rafael Lovato Jr.,Joshua Hayden ,1
8201,Rafael Lovato Jr.,Kyle Griffin ,1
8202,Rafael Lovato Jr.,Leonardo Nogueira ,1
8203,Rafael Lovato Jr.,Leonardo Silva ,1
8204,Rafael Lovato Jr.,Magomed Abdulkadirov ,1
8205,Rafael Lovato Jr.,Mahamed Aly ,1
8206,Rafael Lovato Jr.,Marcio Pires Junior ,1
8207,Rafael Lovato Jr.,Max Freitas ,2
8208,Rafael Lovato Jr.,Michael Liera Jr. ,2
8209,Rafael Lovato Jr.,Mikko Veijonen ,1
8210,Rafael Lovato Jr.,Otavio Sousa ,1
8211,Rafael Lovato Jr.,Pablo Popovitch ,2
8212,Rafael Lovato Jr.,Perttu Tepponen ,1
8213,Rafael Lovato Jr.,Rafael Vasconcelos ,1
8214,Rafael Lovato Jr.,Ricardo Evangelista ,1
8215,Rafael Lovato Jr.,Richie Martinez ,1
8216,Rafael Lovato Jr.,"Roberto ""Cyborg"" Abreu",3
8217,Rafael Lovato Jr.,Roberto Alencar ,2
8218,Rafael Lovato Jr.,Rodolfo Vieira ,2
8219,Rafael Lovato Jr.,Rodrigo Lopes ,1
8220,Rafael Lovato Jr.,Rubens 'Cobrinha' Charles ,1
8221,Rafael Lovato Jr.,Rustam Chsiev ,1
8222,Rafael Lovato Jr.,Steve Patterson ,1
8223,Rafael Lovato Jr.,Tanner Rice ,1
8224,Rafael Lovato Jr.,Tim Spriggs,1
8225,Rafael Lovato Jr.,Todd Walling ,2
8226,Rafael Lovato Jr.,"Vinicius ""Trator"" Ferreira",1
8227,Rafael Lovato Jr.,Yuri Santos ,1
8228,Rafael Mansur ,Alexandre Molinaro ,1
8229,Rafael Mansur ,Ariel Tabak ,1
8230,Rafael Mansur ,Brandon Walensky ,1
8231,Rafael Mansur ,Bruno Borges ,1
8232,Rafael Mansur ,Frederico Silva ,1
8233,Rafael Mansur ,Gianni Grippo,2
8234,Rafael Mansur ,Isaque Paiva ,2
8235,Rafael Mansur ,Lee Ting ,1
8236,Rafael Mansur ,Marcio Andre ,1
8237,Rafael Mansur ,Raphael Cadena ,2
8238,Rafael Mansur ,Richar Nogueira ,1
8239,Rafael Mansur ,Rodrigo Cardoso ,1
8240,Rafael Mansur ,Samir Chantre ,1
8241,Rafael Mansur ,Sergio Calderon ,1
8242,Rafael Mansur ,Spencer Nogawa ,1
8243,Rafael Mansur ,Tiago Bravo ,1
8244,Rafael Mansur ,Victor Otoniel Moraes ,3
8245,Rafael Mansur ,Youngam Noh ,2
8246,Rafael Mendes ,Andre Monteiro ,3
8247,Rafael Mendes ,Augusto 'Tanquinho' Mendes ,1
8248,Rafael Mendes ,Bruno Frazatto ,1
8249,Rafael Mendes ,Bruno Malfacine ,1
8250,Rafael Mendes ,Daisuke Nakamura ,2
8251,Rafael Mendes ,Deilson Pimenta ,4
8252,Rafael Mendes ,Gabriel Marangoni ,1
8253,Rafael Mendes ,Gerson Taitingfong Atoigue ,1
8254,Rafael Mendes ,Gianni Grippo,2
8255,Rafael Mendes ,Gui Mendes ,1
8256,Rafael Mendes ,Isaac Doederlein,1
8257,Rafael Mendes ,Joao Miyao,1
8258,Rafael Mendes ,Justin Rader ,4
8259,Rafael Mendes ,Leo Saggioro ,2
8260,Rafael Mendes ,Marcio Andre ,1
8261,Rafael Mendes ,Osvaldo Queixinho Moizinho ,3
8262,Rafael Mendes ,Paulo Miyao,1
8263,Rafael Mendes ,Renan Borges ,1
8264,Rafael Mendes ,Rodrigo Ranieri de Faria ,1
8265,Rafael Mendes ,Rubens 'Cobrinha' Charles ,10
8266,Rafael Mendes ,Samir Chantre ,1
8267,Rafael Mendes ,Vitor Paschoal ,1
8268,Rafael Mendes ,Wellington Dias ,1
8269,Rafael Paganini ,Kenji Sette ,1
8270,Rafael Paganini ,Marcelo Gomide ,1
8271,Rafael Paganini ,Marcos Vinicius Martins ,1
8272,Rafael Paganini ,Murilo Santana ,1
8273,Rafael Paganini ,Yuri Santos ,1
8274,Rafael Paganini ,Yuri Simoes ,1
8275,Rafael Vasconcelos ,"Aaron ""Tex"" Johnson",1
8276,Rafael Vasconcelos ,Charles McGuire ,4
8277,Rafael Vasconcelos ,Esdras Barbosa ,1
8278,Rafael Vasconcelos ,Gabriel Almeida,1
8279,Rafael Vasconcelos ,Giancarlo Bodoni ,1
8280,Rafael Vasconcelos ,Helton Silva Junior ,1
8281,Rafael Vasconcelos ,Joshua Lee bowlin ,3
8282,Rafael Vasconcelos ,Marcus Fernandes ,1
8283,Rafael Vasconcelos ,Marcus Ribeiro ,1
8284,Rafael Vasconcelos ,Murilo Santana ,1
8285,Rafael Vasconcelos ,Pedro Palhares ,1
8286,Rafael Vasconcelos ,Rodrigo Caporal ,1
8287,Rafael Vasconcelos ,Stephen Hall ,1
8288,Rafael Vasconcelos ,Vinicius Garcia ,1
8289,Rafaela Guedes,Amanda Leve ,1
8290,Rafaela Guedes,Ana Carolina Vieira,1
8291,Rafaela Guedes,Brittney Elkin ,1
8292,Rafaela Guedes,Elisabeth Clay,3
8293,Rafaela Guedes,Elizabeth Mitrović ,1
8294,Rafaela Guedes,Emilly Alves Silva ,1
8295,Rafaela Guedes,Gabi McComb ,1
8296,Rafaela Guedes,Hannah Rauch ,1
8297,Rafaela Guedes,Jessica Flowers,1
8298,Rafaela Guedes,Kendall Reusing ,2
8299,Rafaela Guedes,Kim Bowser ,1
8300,Rafaela Guedes,Kristin Mikkelson ,1
8301,Rafaela Guedes,Maggie Grindatti,3
8302,Rafaela Guedes,Maria Malyjasiak ,3
8303,Rafaela Guedes,Mayara Oishi ,1
8304,Rafaela Guedes,Melissa Cueto ,2
8305,Rafaela Guedes,Michelle Nicolini ,1
8306,Rafaela Guedes,Nathalie Ribeiro,1
8307,Rafaela Guedes,Tara White ,2
8308,Rafaela Guedes,Vannessa Griffin ,2
8309,Ram Ananda ,Shimon Kagiyama ,1
8310,Rany Yahya ,Baret Yoshida ,1
8311,Rany Yahya ,Jeff Glover ,1
8312,Rany Yahya ,Marcio Cruz ,1
8313,Rany Yahya ,Wilson Reis ,1
8314,Raphael Cadena ,Orlando Castillo ,1
8315,Raphael Cadena ,Silvio Duran ,1
8316,Raphael Cadena ,Spencer Nogawa ,1
8317,Raquel Canuto ,Alison Tremblay ,1
8318,Raquel Canuto ,"Amanda ""Tubby"" Alequin ",1
8319,Raquel Canuto ,Catherine Perret ,1
8320,Raquel Canuto ,Chelsah Lyons ,1
8321,Raquel Canuto ,Erin Johnosn ,1
8322,Raquel Canuto ,Gabi McComb ,1
8323,Raquel Canuto ,Hannah Rauch ,1
8324,Raquel Canuto ,Vannessa Griffin ,1
8325,Reda Hamed ,Tacio Carneiro ,1
8326,Reda Hamed ,"Vinicius ""Trator"" Ferreira",1
8327,Rehan Mutalib ,Estevan Martinez ,2
8328,Rehan Mutalib ,Giann Moramarco ,1
8329,Renan Borges ,Francisco 'Sinistro' Iturralde ,1
8330,Renan Borges ,Garrett Beck ,1
8331,Renan Borges ,Kim Terra ,1
8332,Renan Borges ,Vin Canabarro ,1
8333,Renato Canuto,AJ Agazarm ,1
8334,Renato Canuto,Aaron Wilson ,2
8335,Renato Canuto,Admilson Gobi ,1
8336,Renato Canuto,Alef Brito ,1
8337,Renato Canuto,Athos Miranda ,1
8338,Renato Canuto,Celso Vinicius ,1
8339,Renato Canuto,Clark Gracie ,1
8340,Renato Canuto,Daniel Davis ,1
8341,Renato Canuto,Dante Leon,1
8342,Renato Canuto,Diego Ramalho ,1
8343,Renato Canuto,Fabricio Barbarotti ,1
8344,Renato Canuto,Francisco 'Sinistro' Iturralde ,2
8345,Renato Canuto,Garry Tonon,1
8346,Renato Canuto,Jaime Canuto ,1
8347,Renato Canuto,Jake Shields ,1
8348,Renato Canuto,Jason Rau ,1
8349,Renato Canuto,Jeferson Guaresi ,1
8350,Renato Canuto,John Combs,2
8351,Renato Canuto,Johnny Tama,1
8352,Renato Canuto,Kevin Mahecha ,1
8353,Renato Canuto,Levi Jones-Leary,1
8354,Renato Canuto,Lucas Rocha ,1
8355,Renato Canuto,Lucas Valle ,1
8356,Renato Canuto,Mansher Khera ,1
8357,Renato Canuto,Marcio Andre ,1
8358,Renato Canuto,Michael Langhi ,2
8359,Renato Canuto,Michael Liera Jr. ,1
8360,Renato Canuto,Mike Sanchez ,1
8361,Renato Canuto,Murilo Amaral ,1
8362,Renato Canuto,Nicky Ryan,1
8363,Renato Canuto,Oliver Taza,1
8364,Renato Canuto,Osvaldo Queixinho Moizinho ,1
8365,Renato Canuto,PJ Barch,1
8366,Renato Canuto,Paulo Gabriel ,1
8367,Renato Canuto,Piter Frank ,2
8368,Renato Canuto,Roberto Satoshi ,1
8369,Renato Canuto,Rodrigo Freitas ,2
8370,Renato Canuto,Sergio Rios ,1
8371,Renato Canuto,Servio Tulio ,1
8372,Renato Canuto,Thiago Abud ,1
8373,Renato Canuto,Thiago Aso ,1
8374,Renato Canuto,Tommi Pulkkanen ,1
8375,Renato Canuto,Vagner Rocha,2
8376,Renato Canuto,Victor Silverio ,1
8377,Renato Canuto,Vinicius Wong ,1
8378,Renato Canuto,Vitor Oliveira ,1
8379,Renato Canuto,Wellington Dias ,1
8380,Renato Cardoso ,Andre Galvao,1
8381,Renato Cardoso ,Basel Fanous ,1
8382,Renato Cardoso ,Bruno Lima ,2
8383,Renato Cardoso ,Caio Almeida ,1
8384,Renato Cardoso ,Casey Ryan ,1
8385,Renato Cardoso ,Charles Negromonte ,2
8386,Renato Cardoso ,Darragh O Conaill ,1
8387,Renato Cardoso ,Diego Ramalho ,1
8388,Renato Cardoso ,Eduardo Machado ,1
8389,Renato Cardoso ,Eduardo Rios ,1
8390,Renato Cardoso ,Esdras Barbosa ,1
8391,Renato Cardoso ,Felipe Pena,1
8392,Renato Cardoso ,Felipe Silva ,1
8393,Renato Cardoso ,Flavio Vianna ,1
8394,Renato Cardoso ,Gilvan Costa ,1
8395,Renato Cardoso ,Gregor Gracie ,1
8396,Renato Cardoso ,Helton Jose ,1
8397,Renato Cardoso ,Horlando Monteiro ,2
8398,Renato Cardoso ,Jackson Sousa ,1
8399,Renato Cardoso ,Julio Junior ,1
8400,Renato Cardoso ,Marcus Fernandes ,1
8401,Renato Cardoso ,Marcus Vinicius ,1
8402,Renato Cardoso ,Matheus Godoy ,3
8403,Renato Cardoso ,Max Gimenis,2
8404,Renato Cardoso ,Otavio Nalati ,2
8405,Renato Cardoso ,Patrick Gaudio ,3
8406,Renato Cardoso ,Paulo Miyao,1
8407,Renato Cardoso ,Perttu Tepponen ,1
8408,Renato Cardoso ,Roberto Dib Frias ,1
8409,Renato Cardoso ,Rodrigo Ribeiro ,1
8410,Renato Cardoso ,Ruben Lemos ,1
8411,Renato Cardoso ,Rudson Mateus ,1
8412,Renato Cardoso ,Thiago Sa ,3
8413,Renato Cardoso ,Vitor Toledo ,1
8414,Renato Tagliari ,Casey Hellenberg ,1
8415,Renato Tagliari ,Josh Guerra ,1
8416,Renato Tagliari ,Stephen Hall ,1
8417,Rene Lopez ,Eduardo Barboza ,1
8418,Rene Lopez ,Guilherme Carvalho ,1
8419,Rene Lopez ,Hideyuki Yamada ,1
8420,Rene Lopez ,Luis Felipe Ninja Pinto ,1
8421,Rene Lopez ,Ram Ananda ,1
8422,Rene Sousa ,Kieran Kichuk ,1
8423,Renyaldo Deleon ,Gabriel Tuttle ,1
8424,Reuben Sagman ,Jarrah Alhazza ,1
8425,"Ricardo ""Demente"" Abreu ","Aaron ""Tex"" Johnson",1
8426,"Ricardo ""Demente"" Abreu ",Roberto Alencar ,1
8427,Ricardo Evangelista ,Adam Wardzinski,1
8428,Ricardo Evangelista ,Andre Campos ,1
8429,Ricardo Evangelista ,Antonio Braga Neto ,1
8430,Ricardo Evangelista ,Arya Esfandmaz ,1
8431,Ricardo Evangelista ,Carlos Farias ,2
8432,Ricardo Evangelista ,Dany Gerard ,1
8433,Ricardo Evangelista ,Diego Ramalho ,2
8434,Ricardo Evangelista ,Donghwa Choi ,1
8435,Ricardo Evangelista ,"Eldar ""Yakuza"" Rafigaev ",3
8436,Ricardo Evangelista ,Erberth Santos ,2
8437,Ricardo Evangelista ,Esdras Barbosa ,1
8438,Ricardo Evangelista ,Felipe Bezerra ,1
8439,Ricardo Evangelista ,Gabriel Arges ,1
8440,Ricardo Evangelista ,Gabriel Lucas ,1
8441,Ricardo Evangelista ,Gerard Labinski ,1
8442,Ricardo Evangelista ,Guilherme Augusto ,1
8443,Ricardo Evangelista ,Helton Jose ,2
8444,Ricardo Evangelista ,Henrique Cardoso ,1
8445,Ricardo Evangelista ,James Puopolo,2
8446,Ricardo Evangelista ,Jared Dopp ,1
8447,Ricardo Evangelista ,Joseph Moku ,2
8448,Ricardo Evangelista ,Lucio Rodrigues ,4
8449,Ricardo Evangelista ,Otavio Nalati ,2
8450,Ricardo Evangelista ,Otavio Sousa ,1
8451,Ricardo Evangelista ,Paulo Brasil Da Silva ,1
8452,Ricardo Evangelista ,Rafael Babilonia ,2
8453,Ricardo Evangelista ,Renato Tagliari ,1
8454,Ricardo Evangelista ,"Roberto ""Cyborg"" Abreu",2
8455,Ricardo Evangelista ,Roberto Jimenez,2
8456,Ricardo Evangelista ,Rodrigo Caporal ,2
8457,Ricardo Evangelista ,Rodrigo Cavaca ,1
8458,Ricardo Evangelista ,Rodrigo Ribeiro ,1
8459,Ricardo Evangelista ,Rudson Mateus ,1
8460,Ricardo Evangelista ,Seif Houmine ,1
8461,Ricardo Evangelista ,Stanislav Varshavskiy ,1
8462,Ricardo Evangelista ,Tanner Rice ,1
8463,Ricardo Evangelista ,Victor Honorio ,2
8464,Ricardo Evangelista ,Victor Hugo,1
8465,Ricardo Ribeiro ,Thomas McMahon ,1
8466,Richar Nogueira ,Ali Monfaradi ,1
8467,Richar Nogueira ,Andris Brunovski ,1
8468,Richar Nogueira ,Bebeto Oliveira ,1
8469,Richar Nogueira ,Brian Mahecha ,1
8470,Richar Nogueira ,Cole Franson,1
8471,Richar Nogueira ,Damien Nitkin ,1
8472,Richar Nogueira ,Damion Oranday ,2
8473,Richar Nogueira ,Danilo Moreira ,1
8474,Richar Nogueira ,Emilio Hernandez ,3
8475,Richar Nogueira ,Fabricio Barbarotti ,1
8476,Richar Nogueira ,Fernando Soares ,1
8477,Richar Nogueira ,Gabriel Sousa,1
8478,Richar Nogueira ,Gianni Grippo,2
8479,Richar Nogueira ,Hiago George,1
8480,Richar Nogueira ,Isaac Doederlein,2
8481,Richar Nogueira ,Israel Sousa ,1
8482,Richar Nogueira ,Joshua Cisneros,1
8483,Richar Nogueira ,João Mendes ,2
8484,Richar Nogueira ,Kennedy Maciel,1
8485,Richar Nogueira ,Nicollas Welker ,1
8486,Richar Nogueira ,Orlando Castillo ,4
8487,Richar Nogueira ,Pablo Mantovani ,2
8488,Richar Nogueira ,Pedro Dias ,1
8489,Richar Nogueira ,Rodrigo Lopes ,1
8490,Richar Nogueira ,Shane Jamil Hill-Taylor ,1
8491,Richar Nogueira ,Spencer Nogawa ,2
8492,Richar Nogueira ,Thiago Brito ,1
8493,Richar Nogueira ,Thiago Macedo ,2
8494,Richar Nogueira ,Vinny Saenz ,1
8495,Richar Nogueira ,Vitor Paschoal ,1
8496,Richar Nogueira ,Yuta Shimada ,1
8497,Richard Alarcon ,Ashley Williams,1
8498,Richard Alarcon ,Eduardo Barboza ,1
8499,Richard Alarcon ,Estevan Martinez ,1
8500,Richard Alarcon ,Gianni Grippo,1
8501,Richard Alarcon ,Javier Cardenas ,1
8502,Richard Alarcon ,Jon Calestine ,2
8503,Richard Alarcon ,Kristian Woodmansee ,1
8504,Richard Alarcon ,Reynaldo De leon ,1
8505,Richard Alarcon ,Salvatore Guerriero ,1
8506,Richard Alarcon ,Tye Ruotolo,1
8507,Richard Alvarez ,Gerson Taitingfong Atoigue ,1
8508,Richie Martinez ,"Aaron ""Tex"" Johnson",1
8509,Richie Martinez ,Ben Egli ,1
8510,Richie Martinez ,Chase Davis ,1
8511,Richie Martinez ,Damien Nitkin ,1
8512,Richie Martinez ,Daniel Hampton ,1
8513,Richie Martinez ,Don Stoner ,1
8514,Richie Martinez ,Felipe Mota ,1
8515,Richie Martinez ,Garry Tonon,1
8516,Richie Martinez ,Jake Shields ,1
8517,Richie Martinez ,John Combs,1
8518,Richie Martinez ,Kazushi Sakuraba ,1
8519,Richie Martinez ,Kevin Casey ,2
8520,Richie Martinez ,Kevin Gallagher ,1
8521,Richie Martinez ,Marcin Held ,1
8522,Richie Martinez ,Miha Perhavec,1
8523,Richie Martinez ,Samir Abdolkader ,1
8524,Ricky Lule ,Brandon Walensky ,1
8525,Ricky Lule ,Geoff Real ,1
8526,Ricky Lule ,Luis Quinones,1
8527,Ricky Lule ,Richard Alarcon ,1
8528,Ricky Semiglia ,Alberto Serrano Govea ,1
8529,Ricky Semiglia ,Giann Moramarco ,1
8530,Rider Zuchi ,Adam Bradley ,1
8531,Rider Zuchi ,Davi Cabral De Souza ,1
8532,Rider Zuchi ,Dimitrius Souza ,1
8533,Rider Zuchi ,Fabio Alano ,1
8534,Rider Zuchi ,Felipe Silva ,1
8535,Rider Zuchi ,Gabriel Henrique Oliveira ,1
8536,Rider Zuchi ,Gabriel Volante ,1
8537,Rider Zuchi ,Henrique Cardoso ,1
8538,Rider Zuchi ,Marcus Vinicius ,2
8539,Rider Zuchi ,Matheus Diniz,1
8540,Rider Zuchi ,Roberto Jimenez,1
8541,Rikako Yuasa ,Danielle Kelly,1
8542,Rikako Yuasa ,Serena Gabrielli ,1
8543,Rikako Yuasa ,Sofia Amarante ,1
8544,Rikako Yuasa ,Thamires Aquino ,1
8545,Robert Degle ,Jay Butler ,1
8546,Robert Diggle ,Deandre Corbe ,1
8547,Robert Diggle ,Emilio Hernandez ,1
8548,Robert Diggle ,Logan Santos ,1
8549,Robert Malof ,Athos Miranda ,1
8550,Robert Malof ,Enrique Galarza ,1
8551,Robert Malof ,Tom Kozlowski ,1
8552,Robert Malof ,Vinicius Garcia ,1
8553,"Roberto ""Cyborg"" Abreu",Adam Sachnoff ,1
8554,"Roberto ""Cyborg"" Abreu",Afranio de Sousa Silva ,1
8555,"Roberto ""Cyborg"" Abreu",Alec Baulding ,1
8556,"Roberto ""Cyborg"" Abreu",Alexandre Souza ,1
8557,"Roberto ""Cyborg"" Abreu",Andre Campos ,4
8558,"Roberto ""Cyborg"" Abreu",Antonio Braga Neto ,1
8559,"Roberto ""Cyborg"" Abreu",Arnaldo Maidana ,1
8560,"Roberto ""Cyborg"" Abreu",Austin Baker ,2
8561,"Roberto ""Cyborg"" Abreu",Bill Cooper ,2
8562,"Roberto ""Cyborg"" Abreu",Braulio Estima ,1
8563,"Roberto ""Cyborg"" Abreu",Bruno Bastos ,2
8564,"Roberto ""Cyborg"" Abreu",Carlos Farias ,3
8565,"Roberto ""Cyborg"" Abreu",DJ Jackson ,1
8566,"Roberto ""Cyborg"" Abreu",Davi Cabral De Souza ,2
8567,"Roberto ""Cyborg"" Abreu",Devhonte Johnson ,1
8568,"Roberto ""Cyborg"" Abreu",Elder Cruz,1
8569,"Roberto ""Cyborg"" Abreu",Eliot Kelly ,1
8570,"Roberto ""Cyborg"" Abreu",Erberth Santos ,2
8571,"Roberto ""Cyborg"" Abreu",Fabricio Barbarotti ,1
8572,"Roberto ""Cyborg"" Abreu",Fellipe Andrew,1
8573,"Roberto ""Cyborg"" Abreu",Fernando Ribas ,1
8574,"Roberto ""Cyborg"" Abreu",Francisco 'Sinistro' Iturralde ,1
8575,"Roberto ""Cyborg"" Abreu",Gabriel Almeida,1
8576,"Roberto ""Cyborg"" Abreu",Gabriel Lucas ,1
8577,"Roberto ""Cyborg"" Abreu",Garry Tonon,1
8578,"Roberto ""Cyborg"" Abreu",Glover Teixiera ,1
8579,"Roberto ""Cyborg"" Abreu",Gutemberg Pereira,2
8580,"Roberto ""Cyborg"" Abreu",Hideki Sekine ,1
8581,"Roberto ""Cyborg"" Abreu",Horlando Monteiro ,1
8582,"Roberto ""Cyborg"" Abreu",Hudson Taylor ,1
8583,"Roberto ""Cyborg"" Abreu",JT Torres ,1
8584,"Roberto ""Cyborg"" Abreu",Jackson Sousa ,1
8585,"Roberto ""Cyborg"" Abreu",James Puopolo,1
8586,"Roberto ""Cyborg"" Abreu",Jared Dopp ,2
8587,"Roberto ""Cyborg"" Abreu",Jeff Monson ,1
8588,"Roberto ""Cyborg"" Abreu",Joao Gabriel Rocha ,2
8589,"Roberto ""Cyborg"" Abreu",John Combs,1
8590,"Roberto ""Cyborg"" Abreu",John Hansen ,3
8591,"Roberto ""Cyborg"" Abreu",Johnny Tama,1
8592,"Roberto ""Cyborg"" Abreu",Joseph Moku ,2
8593,"Roberto ""Cyborg"" Abreu",Kamil Uminski ,1
8594,"Roberto ""Cyborg"" Abreu",Kaynan Duarte,1
8595,"Roberto ""Cyborg"" Abreu",Keenan Cornelius,3
8596,"Roberto ""Cyborg"" Abreu",Kenneth Brown ,1
8597,"Roberto ""Cyborg"" Abreu",Kevin Mahecha ,2
8598,"Roberto ""Cyborg"" Abreu",Khazmat Stambulov ,1
8599,"Roberto ""Cyborg"" Abreu",Lincoln Pereira ,1
8600,"Roberto ""Cyborg"" Abreu",Luan Carvalho ,1
8601,"Roberto ""Cyborg"" Abreu","Lucas ""Hulk"" Barbosa",3
8602,"Roberto ""Cyborg"" Abreu",Lucas Leite ,1
8603,"Roberto ""Cyborg"" Abreu",Lucio Rodrigues ,1
8604,"Roberto ""Cyborg"" Abreu",Luiz Panza,2
8605,"Roberto ""Cyborg"" Abreu",Mahamed Aly ,1
8606,"Roberto ""Cyborg"" Abreu",Marcio Cruz ,1
8607,"Roberto ""Cyborg"" Abreu","Marcus ""Buchecha"" Almeida",1
8608,"Roberto ""Cyborg"" Abreu",Max Gimenis,4
8609,"Roberto ""Cyborg"" Abreu",Murilo Santana ,1
8610,"Roberto ""Cyborg"" Abreu",Nick Calvanese ,1
8611,"Roberto ""Cyborg"" Abreu",Orlando Sanchez ,1
8612,"Roberto ""Cyborg"" Abreu",Otavio Sousa ,2
8613,"Roberto ""Cyborg"" Abreu",Rafael Lovato Jr.,1
8614,"Roberto ""Cyborg"" Abreu",Raymond Seraile ,1
8615,"Roberto ""Cyborg"" Abreu",Renan Borges ,1
8616,"Roberto ""Cyborg"" Abreu",Ricardo Evangelista ,2
8617,"Roberto ""Cyborg"" Abreu",Roberto Jimenez,1
8618,"Roberto ""Cyborg"" Abreu",Ruan Oliveira ,1
8619,"Roberto ""Cyborg"" Abreu",Samir Abdolkader ,1
8620,"Roberto ""Cyborg"" Abreu",Stephen Hall ,1
8621,"Roberto ""Cyborg"" Abreu",Tanner Rice ,2
8622,"Roberto ""Cyborg"" Abreu",Thomas McMahon ,2
8623,"Roberto ""Cyborg"" Abreu",Tim Spriggs,1
8624,"Roberto ""Cyborg"" Abreu",Tom DeBlass ,2
8625,"Roberto ""Cyborg"" Abreu",Victor Honorio ,1
8626,"Roberto ""Cyborg"" Abreu",Victor Hugo,4
8627,"Roberto ""Cyborg"" Abreu","Vinicius ""Trator"" Ferreira",1
8628,"Roberto ""Cyborg"" Abreu",Vinny Magalhaes,1
8629,"Roberto ""Cyborg"" Abreu",Vitor Toledo ,1
8630,"Roberto ""Cyborg"" Abreu",Wallace Costa ,2
8631,"Roberto ""Cyborg"" Abreu",Warren Stout ,1
8632,Roberto Alencar ,Andy Burke ,1
8633,Roberto Alencar ,Antonio Braga Neto ,1
8634,Roberto Alencar ,Bruno Bastos ,1
8635,Roberto Alencar ,Diego Herzog ,2
8636,Roberto Alencar ,Eduardo Telles ,1
8637,Roberto Alencar ,Guybson Sa ,1
8638,Roberto Alencar ,Joao Assis ,1
8639,Roberto Alencar ,Kevin Casey ,1
8640,Roberto Alencar ,Kevin Gallagher ,1
8641,Roberto Alencar ,Marcel Louzado ,1
8642,Roberto Alencar ,Marcus Vinicius ,1
8643,Roberto Alencar ,"Paulo Jose ""Paulinho Barauna"" Pinto ",1
8644,Roberto Alencar ,Rafael Lovato Jr.,2
8645,Roberto Alencar ,Rodrigo Cavaca ,1
8646,Roberto Alencar ,Tanner Rice ,1
8647,Roberto Alencar ,Tarsis Humphreys ,1
8648,Roberto Jimenez,Adam Bradley ,2
8649,Roberto Jimenez,Adam Smith ,1
8650,Roberto Jimenez,Alexander Nemeth ,1
8651,Roberto Jimenez,Andy Varela ,1
8652,Roberto Jimenez,Arian de Melo ,1
8653,Roberto Jimenez,Arman Fathi ,1
8654,Roberto Jimenez,Bradley Hill ,1
8655,Roberto Jimenez,Christopher Passerrello ,1
8656,Roberto Jimenez,Dan Martinez ,1
8657,Roberto Jimenez,Daniel Schuardt ,1
8658,Roberto Jimenez,Dante Leon,2
8659,Roberto Jimenez,Don Stoner ,1
8660,Roberto Jimenez,Eliot Kelly ,2
8661,Roberto Jimenez,Evan Judson ,1
8662,Roberto Jimenez,Fabio Caloi ,1
8663,Roberto Jimenez,Fellipe Andrew,2
8664,Roberto Jimenez,Gabriel Almeida,1
